ConfirmedDate,LabNo,ALSC,Station,DepthMeters,SampleDate,Time,SO4,NO3,CI,F,ANC,DIC,DOC,SIO2,CA2+,MG2+,Na+,K+,NH4+,AL_TD,AL_TM,AL_OM,AL_IM,LABPH,AIREQPH,TRUCOLOR,SCONDUCT,TOTAL_PHOS,CHLOROPHYLL
2009.01.01,09X0056,040750A,2,0,2009.01.13,1150,4.213,1.697,0.229,0.054,86.040,1.930,3.895,3.790,3.520,0.350,0.230,0.150,0.031,128,67,66,1,6.371,6.960,25,23.92,2.56,2.00
2009.02.01,09X0152,040750A,1,0,2009.02.09,1120,4.920,1.212,0.278,0.094,38.430,1.580,3.103,7.620,2.950,0.530,0.590,0.240,0.086,138,62,46,16,6.647,7.090,25,26.07,,
2009.02.01,09X0153,040750A,2,0,2009.02.09,1155,3.995,1.079,0.203,0.051,97.440,2.760,4.209,3.740,3.690,0.370,0.250,0.190,0.069,109,65,45,20,6.369,7.260,25,25.87,5.17,2.05
2009.03.01,09X0207,040750A,2,0,2009.03.03,1155,4.229,3.386,0.319,0.050,70.490,1.720,2.857,3.350,3.610,0.380,0.270,0.150,0.016,117,63,60,3,6.331,7.040,25,26.27,1.78,0.43
2009.03.01,09X0204,040750A,91,0,2009.03.03,1110,4.472,1.997,0.265,0.082,31.310,0.750,3.457,5.300,2.070,0.370,0.460,0.210,0.019,236,120,87,33,5.966,6.340,30,20.60,,
2009.03.01,09X0205,040750A,92,0,2009.03.03,1112,4.471,2.001,0.261,0.079,28.600,0.730,3.476,5.180,2.040,0.360,0.470,0.210,0.020,243,107,83,24,5.992,6.310,30,20.60,,
2009.03.01,09X0206,040750A,93,0,2009.03.03,1114,4.482,1.997,0.261,0.082,31.390,0.740,3.508,5.530,2.090,0.370,0.460,0.200,0.018,248,99,82,17,5.987,6.320,30,20.50,,
2009.04.01,09X0380,040750A,1,0,2009.04.09,1024,3.714,1.327,0.185,0.074,28.920,0.570,4.023,4.560,1.850,0.310,0.390,0.210,0.001,238,121,83,38,5.907,6.120,30,17.82,,
2009.04.01,09X0382,040750A,2,0,2009.04.09,1105,3.253,2.401,0.201,0.043,56.130,1.260,3.057,3.200,2.900,0.290,0.240,0.160,0.012,129,69,57,12,6.257,6.850,25,21.55,1.23,1.02
2009.05.01,09X0514,040750A,1,0,2009.05.12,0753,3.774,0.336,0.192,0.080,37.240,0.740,4.749,3.700,1.920,0.320,0.410,0.160,0.005,203,116,84,32,6.140,6.450,40,17.25,,
2009.05.01,09X0515,040750A,2,0,2009.05.12,0834,3.687,1.244,0.233,0.057,96.430,1.260,4.424,3.360,3.470,0.350,0.270,0.180,0.005,82,48,45,3,7.016,7.200,30,23.97,9.51,11.21
2009.06.01,09X0564,040750A,1,0,2009.06.01,1305,3.543,0.157,0.244,0.079,48.580,1.050,5.367,3.950,2.110,0.330,0.430,0.110,-0.005,198,87,75,12,6.303,6.650,45,17.73,3.78,
2009.06.01,09X0565,040750A,2,0,2009.06.01,1345,3.606,0.659,0.242,0.054,86.550,0.740,5.311,3.670,3.430,0.350,0.250,0.170,-0.004,89,46,43,3,7.489,7.060,35,22.51,3.05,23.92
2009.07.01,09X0667,040750A,1,0,2009.07.01,1025,2.993,0.169,0.240,0.091,68.800,1.220,7.235,4.600,2.340,0.380,0.500,0.170,0.007,279,115,81,34,6.353,6.740,90,18.95,7.06,
2009.07.01,09X0668,040750A,2,0,2009.07.01,1100,3.659,0.000,0.211,0.058,103.480,1.360,5.269,3.470,3.420,0.370,0.260,0.190,0.003,60,50,42,8,7.054,7.120,30,22.72,7.68,9.20
2009.08.01,09X0920,040750A,1,0,2009.08.13,1230,2.227,0.312,0.266,0.108,116.882,1.533,7.008,4.594,2.847,0.462,0.515,0.228,0.000,190,60,51,9,6.730,7.130,80,21.55,7.84,
2009.08.01,09X0921,040750A,2,0,2009.08.13,1320,3.542,0.000,0.204,0.061,105.916,1.162,6.108,3.445,3.507,0.372,0.281,0.165,-0.001,52,40,37,3,7.533,7.150,30,23.14,6.91,11.11
2009.09.01,09X1027,040750A,1,0,2009.09.08,1150,2.460,0.339,0.285,0.106,120.362,1.781,5.486,4.219,2.842,0.560,0.553,0.260,-0.010,136,54,56,0,6.777,7.240,60,23.42,16.42,
2009.09.01,09X1029,040750A,2,0,2009.09.08,1225,3.571,0.000,0.194,0.058,111.182,1.338,7.035,3.262,3.484,0.407,0.275,0.181,-0.014,53,53,46,7,7.348,7.080,25,24.11,4.29,13.05
2009.10.01,09X1116,040750A,1,0,2009.10.05,1035,3.974,0.118,0.283,0.082,39.762,0.719,6.450,5.086,2.041,0.389,0.423,0.222,0.026,214,107,85,22,6.140,6.410,50,18.74,6.00,
2009.10.01,09X1117,040750A,2,0,2009.10.05,1115,3.644,0.066,0.214,0.058,128.732,1.834,6.972,3.512,3.626,0.424,0.301,0.221,0.012,39,47,47,0,6.833,7.220,30,24.92,7.98,23.50
2009.11.01,09X1202,040750A,1,0,2009.11.02,1250,3.785,0.183,0.264,0.074,40.642,0.647,8.307,5.476,1.858,0.353,0.409,0.205,-0.012,207,110,94,16,6.052,6.330,45,18.20,2.68,
2009.11.01,09X1203,040750A,2,0,2009.11.02,1330,3.704,0.354,0.217,0.057,116.754,1.581,6.095,3.867,3.497,0.404,0.277,0.220,-0.005,65,51,47,4,6.700,7.030,30,25.19,4.38,21.43
2009.12.01,09X1321,040750A,1,0,2009.12.07,1220,4.078,0.600,0.214,0.073,41.748,0.751,4.507,6.061,2.068,0.368,0.464,0.171,0.011,210,100,79,21,6.166,6.470,40,19.40,2.46,
2009.12.01,09X1322,040750A,2,0,2009.12.07,1255,3.894,0.760,0.199,0.056,97.756,1.782,5.485,4.085,3.495,0.385,0.307,0.182,0.034,118,64,59,5,6.484,7.040,30,24.99,3.72,15.71
2010.01.01,10X0079,040750A,1,0,2010.01.14,1040,4.334,0.905,0.246,0.090,92.852,1.597,3.352,7.739,2.742,0.518,0.611,0.222,0.092,144,59,57,2,6.609,7.090,25,25.58,4.01,
2010.01.01,10X0080,040750A,2,0,2010.01.14,1140,4.084,1.424,0.232,0.047,99.626,2.495,3.144,4.237,3.510,0.391,0.338,0.179,0.025,90,55,54,1,6.339,7.120,15,25.97,4.07,7.49
2010.02.01,10X0152,040750A,1,0,2010.02.11,1005,4.752,1.503,0.239,0.091,66.396,1.227,3.170,7.041,2.666,0.497,0.560,0.217,0.052,199,68,69,0,6.455,6.970,20,24.79,3.01,
2010.02.01,10X0153,040750A,2,0,2010.02.11,1045,4.246,3.191,0.249,0.047,107.358,1.999,3.269,3.757,4.235,0.403,0.280,0.198,0.011,99,58,60,0,6.557,7.230,15,30.13,2.18,0.65
2010.03.01,10X0242,040750A,2,0,2010.03.04,1155,3.919,2.070,0.220,0.048,119.046,2.656,4.001,4.008,4.099,0.406,0.280,0.227,0.059,94,55,48,7,6.428,7.240,20,28.52,2.02,3.69
2010.03.01,10X0239,040750A,91,0,2010.03.04,1115,4.585,1.304,0.247,0.094,90.122,1.455,3.094,8.122,2.828,0.527,0.590,0.253,0.073,134,57,55,2,6.563,7.140,25,25.76,3.54,
2010.03.01,10X0240,040750A,92,0,2010.03.04,1117,4.574,1.291,0.248,0.095,91.600,1.471,3.169,8.008,2.836,0.527,0.605,0.252,0.074,135,59,54,5,6.580,7.150,25,25.56,3.25,
2010.03.01,10X0241,040750A,93,0,2010.03.04,1119,4.580,1.304,0.249,0.094,88.750,1.464,3.251,8.081,2.851,0.497,0.595,0.257,0.075,125,58,54,3,6.610,7.100,25,25.76,3.68,
2010.04.01,10X0334,040750A,1,0,2010.04.01,1206,3.644,1.748,0.208,0.083,24.208,0.587,3.945,5.110,1.850,0.342,0.397,0.206,0.006,225,99,86,13,5.962,6.180,25,18.16,2.52,
2010.04.01,10X0335,040750A,2,0,2010.04.01,1245,3.505,1.310,0.199,0.053,115.780,2.808,3.936,3.387,3.622,0.393,0.251,0.176,0.075,80,51,48,3,6.376,7.210,15,25.46,2.39,3.45
2010.05.01,10X0471,040750A,1,0,2010.05.04,1155,4.170,0.525,0.214,0.093,67.254,1.029,3.864,3.519,2.401,0.403,0.495,0.186,0.007,129,63,63,0,6.532,6.910,30,20.73,3.68,
2010.05.01,10X0472,040750A,2,0,2010.05.04,1228,3.708,1.587,0.254,0.052,104.734,1.639,3.337,3.187,3.787,0.381,0.275,0.169,0.025,61,46,47,0,6.900,7.230,15,25.89,3.77,5.31
2010.06.01,10X0554,040750A,1,0,2010.06.02,1205,3.359,0.467,0.262,0.110,101.364,1.502,5.743,3.662,2.908,0.479,0.557,0.220,0.006,182,60,57,4,6.577,7.100,55,22.83,6.74,
2010.06.01,10X0555,040750A,2,0,2010.06.02,1240,3.920,0.961,0.234,0.054,111.720,1.502,3.283,3.118,3.601,0.380,0.282,0.159,0.013,48,49,45,3,6.896,7.270,15,25.19,5.37,3.25
2010.07.01,10X0724,040750A,1,0,2010.07.08,1145,2.992,0.352,0.181,0.095,86.320,1.301,6.980,3.813,2.791,0.428,0.446,0.160,0.011,205,66,63,3,6.648,7.010,70,20.85,5.69,
2010.07.01,10X0725,040750A,2,0,2010.07.08,1235,3.622,0.503,0.231,0.054,114.848,2.049,4.194,3.147,3.815,0.390,0.298,0.181,0.012,102,47,53,0,6.967,7.310,25,25.55,5.54,3.99
2010.08.01,10X1123,040750A,1,0,2010.08.18,1200,2.104,0.594,0.333,0.114,146.960,2.161,6.408,4.466,3.141,0.583,0.727,0.323,0.011,185,48,47,1,6.915,7.440,70,25.84,8.40,
2010.08.01,10X1124,040750A,2,0,2010.08.18,1225,3.397,0.044,0.219,0.063,125.840,1.788,4.009,2.446,3.370,0.376,0.327,0.168,0.015,35,41,40,1,6.969,7.440,25,24.18,3.08,3.93
2010.09.01,10X1214,040750A,1,0,2010.09.08,1225,2.380,0.338,0.322,0.103,134.906,2.251,6.042,4.204,3.074,0.528,0.596,0.374,-0.003,138,54,53,1,6.854,7.320,70,24.12,6.68,
2010.09.01,10X1215,040750A,2,0,2010.09.08,1300,3.112,0.160,0.204,0.060,141.146,2.073,3.801,2.743,3.846,0.396,0.302,0.199,0.000,20,43,42,1,7.096,7.380,20,25.66,5.55,5.64
2010.10.01,10X1363,040750A,2,0,2010.10.18,1230,3.151,0.844,0.204,0.054,121.324,2.021,4.781,3.461,3.673,0.375,0.291,0.232,0.061,74,52,55,0,6.758,7.270,30,26.36,5.77,7.93
2010.10.01,10X1360,040750A,91,0,2010.10.18,1145,3.593,0.419,0.247,0.072,37.934,0.676,6.193,5.540,1.903,0.339,0.473,0.168,0.007,197,122,114,9,6.095,6.470,45,18.23,5.36,
2010.10.01,10X1361,040750A,92,0,2010.10.18,1147,3.551,0.405,0.245,0.069,32.942,0.676,6.035,5.619,1.890,0.335,0.467,0.166,0.019,200,119,112,7,6.074,6.400,45,18.23,5.39,
2010.10.01,10X1362,040750A,93,0,2010.10.18,1149,3.597,0.400,0.248,0.072,41.800,0.662,6.006,5.675,1.909,0.338,0.469,0.164,0.014,200,116,112,4,6.113,6.440,45,18.04,5.24,
2010.11.01,10X1389,040750A,1,0,2010.11.02,1135,3.904,0.497,0.272,0.074,47.600,0.873,5.035,5.955,2.033,0.357,0.521,0.162,0.006,158,88,69,19,6.237,6.640,35,19.12,3.09,
2010.11.01,10X1391,040750A,2,0,2010.11.02,1215,3.269,0.883,0.210,0.088,135.558,2.247,4.684,3.709,3.727,0.384,0.338,0.274,0.068,75,47,46,2,6.784,7.320,30,26.79,2.64,5.94
2010.12.01,10X1471,040750A,2,0,2010.12.01,1250,3.295,1.145,0.205,0.052,119.046,2.229,4.402,3.844,3.662,0.372,0.313,0.209,0.096,88,55,52,4,6.624,7.160,25,26.45,3.58,9.26
2010.12.01,10X1468,040750A,91,0,2010.12.01,1215,3.656,1.185,0.208,0.078,36.470,0.765,5.508,5.986,2.127,0.342,0.527,0.157,0.006,211,124,94,30,6.017,6.390,35,18.45,3.51,
2010.12.01,10X1469,040750A,92,0,2010.12.01,1217,3.658,1.190,0.219,0.080,34.450,0.764,5.215,5.826,1.901,0.337,0.523,0.159,0.006,210,121,91,30,6.056,6.360,35,18.84,3.59,
2010.12.01,10X1470,040750A,93,0,2010.12.01,1219,3.664,1.171,0.224,0.077,36.576,0.739,5.071,5.903,1.935,0.343,0.526,0.160,0.010,226,122,97,25,6.034,6.360,35,18.54,3.58,
2011.01.01,11X0023,040750A,1,0,2011.01.05,1245,4.407,1.998,0.275,0.088,47.924,0.975,3.501,6.893,2.344,0.424,0.590,0.169,0.036,155,65,59,5,6.419,6.710,25,22.79,2.79,
2011.01.01,11X0024,040750A,2,0,2011.01.05,1320,4.305,3.455,0.286,0.049,111.646,2.516,3.530,4.192,4.134,0.419,0.367,0.182,0.048,85,52,53,0,6.436,7.240,20,31.14,2.03,6.05
2011.02.01,11X0149,040750A,1,0,2011.02.10,1315,4.369,1.525,0.251,0.091,100.842,1.722,3.131,8.199,3.086,0.557,0.653,0.213,0.116,111,59,56,3,6.662,7.200,30,27.09,6.12,
2011.02.01,11X0150,040750A,2,0,2011.02.10,1335,3.347,1.708,0.264,0.050,104.978,3.492,3.682,4.029,3.936,0.403,0.350,0.200,0.177,72,54,52,3,6.267,7.240,20,28.17,4.86,5.08
2011.03.01,11X0194,040750A,1,0,2011.03.02,1215,4.072,2.958,0.251,0.086,41.640,1.083,3.280,5.988,2.457,0.459,0.578,0.221,0.051,151,79,61,18,6.231,6.740,25,23.54,6.21,
2011.03.01,11X0196,040750A,2,0,2011.03.02,1315,3.641,3.014,0.246,0.050,102.164,2.953,3.178,4.081,3.758,0.422,0.371,0.203,0.115,84,56,55,1,6.242,7.210,20,28.35,5.20,3.00
2011.04.01,11X0340,040750A,1,0,2011.04.05,1155,3.242,2.872,0.213,0.081,28.360,0.736,5.039,4.687,1.959,0.351,0.475,0.216,0.028,258,146,89,57,5.749,5.980,40,20.32,7.12,
2011.04.01,11X0342,040750A,2,0,2011.04.05,1250,3.422,4.697,0.255,0.048,74.538,2.076,3.358,3.829,3.724,0.407,0.329,0.171,0.047,123,62,54,8,6.216,7.030,20,29.08,3.71,2.28
2011.05.01,11X0790,040750A,2,0,2011.05.11,1135,2.905,2.076,0.208,0.052,85.102,1.493,3.976,3.107,3.180,0.300,0.267,0.213,0.052,112,61,68,0,6.619,7.010,25,23.61,3.35,1.76
2011.05.01,11X0787,040750A,91,0,2011.05.11,1056,3.731,0.726,0.199,0.081,34.280,0.845,4.384,3.882,1.896,0.307,0.417,0.182,0.007,162,92,89,3,6.195,6.410,35,17.83,3.10,
2011.05.01,11X0788,040750A,92,0,2011.05.11,1058,3.731,0.740,0.195,0.080,37.388,0.707,4.456,3.995,1.918,0.307,0.418,0.179,0.010,153,97,94,3,6.211,6.490,35,17.93,3.24,
2011.05.01,11X0789,040750A,93,0,2011.05.11,1100,3.561,0.688,0.180,0.079,35.010,0.707,4.471,3.963,1.923,0.308,0.424,0.184,0.008,170,93,90,3,6.204,6.430,35,17.83,3.33,
2011.06.01,11X0850,040750A,1,0,2011.06.01,1233,3.102,0.313,0.150,0.079,41.594,0.739,6.465,3.471,1.823,0.294,0.403,0.160,0.000,227,127,106,21,6.143,6.360,50,16.14,6.96,
2011.06.01,11X0851,040750A,2,0,2011.06.01,1305,3.091,1.438,0.204,0.054,92.406,1.829,4.235,3.201,3.228,0.323,0.284,0.219,0.006,120,64,58,6,6.530,7.050,30,23.11,6.38,3.47
2011.07.01,11X1033,040750A,1,0,2011.07.18,1215,2.513,0.664,0.262,0.100,116.440,1.810,6.174,4.601,2.714,0.462,0.584,0.257,0.021,173,67,68,0,6.672,7.090,70,23.18,9.46,
2011.07.01,11X1035,040750A,2,0,2011.07.18,1300,2.857,0.483,0.190,0.059,125.046,1.898,4.291,2.706,3.285,0.343,0.306,0.189,0.020,41,43,47,0,6.925,7.280,25,23.42,6.89,7.53
2011.08.01,11X1163,040750A,1,0,2011.08.09,1220,2.340,0.684,0.277,0.113,137.808,2.035,5.501,4.330,3.117,0.556,0.617,0.283,0.019,131,50,49,1,6.848,7.300,50,25.12,8.32,
2011.08.01,11X1164,040750A,2,0,2011.08.09,1250,2.831,0.134,0.196,0.064,121.150,1.564,4.682,2.228,3.293,0.345,0.301,0.185,0.014,29,36,37,0,7.257,7.290,25,22.75,4.01,5.55
2011.09.01,11X1296,040750A,1,0,2011.09.14,1220,2.997,0.235,0.229,0.084,64.220,1.196,6.360,4.356,2.299,0.355,0.472,0.166,-0.005,172,97,83,14,6.465,6.880,50,18.56,5.56,
2011.09.01,11X1297,040750A,2,0,2011.09.14,1300,2.896,0.412,0.194,0.062,138.830,1.915,4.149,2.812,3.589,0.368,0.277,0.183,0.005,37,46,44,2,6.957,7.280,25,24.48,4.67,4.56
2011.10.01,11X1375,040750A,2,0,2011.10.12,1250,3.049,0.320,0.186,0.071,152.750,2.250,4.025,3.118,3.874,0.415,0.317,0.210,0.023,37,40,38,2,6.962,7.420,25,26.16,8.20,8.73
2011.10.01,11X1372,040750A,91,0,2011.10.12,1205,3.260,0.190,0.282,0.102,77.024,1.386,4.817,5.083,2.275,0.415,0.586,0.189,0.002,144,63,59,4,6.545,7.020,40,20.25,5.79,
2011.10.01,11X1373,040750A,92,0,2011.10.12,1207,3.246,0.189,0.293,0.097,81.780,1.405,4.980,5.240,2.281,0.416,0.583,0.191,0.008,146,65,56,9,6.573,7.040,40,20.06,5.39,
2011.10.01,11X1374,040750A,93,0,2011.10.12,1210,3.265,0.185,0.286,0.098,78.196,1.374,4.991,5.358,2.265,0.416,0.587,0.201,0.006,149,62,56,6,6.572,7.080,40,19.86,5.50,
2011.11.01,11X1703,040750A,1,0,2011.11.09,1200,3.820,0.849,0.243,0.077,66.086,1.094,3.974,5.929,2.267,0.415,0.588,0.164,0.006,139,70,69,1,6.486,6.900,30,21.21,4.71,
2011.11.01,11X1704,040750A,2,0,2011.11.09,1235,3.231,0.910,0.223,0.056,134.458,1.995,4.028,3.363,3.746,0.409,0.320,0.212,0.048,54,40,45,0,6.851,7.240,20,26.73,4.19,5.03
2011.12.01,11X1774,040750A,1,0,2011.12.07,1205,3.326,2.422,0.248,0.078,34.108,0.736,4.668,6.127,2.092,0.382,0.537,0.205,0.001,222,127,121,7,6.124,6.450,30,20.34,3.09,
2011.12.01,11X1775,040750A,2,0,2011.12.07,1240,3.151,1.801,0.208,0.051,122.292,2.129,3.844,3.723,3.798,0.403,0.313,0.210,0.068,75,51,53,0,6.683,7.260,20,26.88,2.90,4.09
2012.01.01,12X0079,040750A,1,0,2012.01.18,1234,3.627,3.080,0.220,0.091,52.600,1.174,3.536,6.686,2.259,0.439,0.622,0.190,0.043,180,97,78,19,6.207,6.720,25,23.54,4.59,
2012.01.01,12X0080,040750A,2,0,2012.01.18,1313,3.379,4.278,0.223,0.048,114.898,2.374,3.182,3.958,4.043,0.446,0.401,0.182,0.046,78,50,55,0,6.474,7.130,15,31.28,3.79,7.31
2012.02.01,12X0119,040750A,1,0,2012.02.02,1245,3.250,5.026,0.208,0.094,21.776,0.659,4.134,5.524,2.209,0.406,0.491,0.249,0.035,221,135,100,34,5.903,5.940,25,22.26,2.77,
2012.02.01,12X0120,040750A,2,0,2012.02.02,1342,3.054,8.060,0.215,0.041,62.812,1.358,3.282,3.768,4.293,0.430,0.279,0.238,0.016,102,63,66,0,6.442,6.990,20,31.42,3.76,1.52
2012.03.01,12X0235,040750A,1,0,2012.03.08,1200,3.759,2.861,0.249,0.089,70.072,1.466,3.061,6.644,2.503,0.482,0.623,0.240,0.107,151,69,55,13,6.372,7.090,25,25.58,6.97,
2012.03.01,12X0236,040750A,2,0,2012.03.08,1240,3.349,4.670,0.212,0.049,112.698,2.704,3.057,4.212,4.139,0.454,0.340,0.207,0.078,86,50,45,4,6.338,7.200,15,32.15,4.35,1.46
2012.04.01,12X0344,040750A,1,0,2012.04.04,1140,3.662,2.559,0.254,0.092,43.888,0.947,3.500,5.099,2.300,0.425,0.602,0.247,0.014,141,82,66,16,6.325,6.610,25,22.41,4.16,
2012.04.01,12X0345,040750A,2,0,2012.04.04,1205,2.789,3.058,0.201,0.052,128.252,2.364,3.097,3.306,3.851,0.424,0.312,0.213,0.171,57,48,50,0,6.636,7.280,15,29.00,3.88,3.53
2012.05.01,12X0471,040750A,2,0,2012.05.02,1325,2.845,3.383,0.217,0.052,103.522,1.585,3.278,3.117,3.996,0.394,0.311,0.208,0.071,72,59,50,9,6.821,7.090,20,27.61,5.18,2.36
2012.05.01,12X0468,040750A,91,0,2012.05.02,1234,3.150,2.697,0.590,0.088,31.822,0.745,4.284,4.597,2.400,0.369,0.633,0.204,0.024,188,114,80,34,6.208,6.490,25,21.79,2.90,
2012.05.01,12X0469,040750A,92,0,2012.05.02,1236,3.144,2.697,0.561,0.088,35.746,0.725,4.130,4.521,2.392,0.369,0.629,0.214,0.022,186,110,84,26,6.222,6.420,25,21.59,3.05,
2012.05.01,12X0470,040750A,93,0,2012.05.02,1238,3.162,2.701,0.723,0.087,37.972,0.758,4.183,4.403,2.498,0.378,0.691,0.210,0.024,198,108,83,24,6.254,6.510,25,22.39,2.87,
2012.06.01,12X0594,040750A,1,0,2012.06.12,1035,2.674,0.756,0.242,0.091,78.410,1.163,5.082,3.307,2.309,0.389,0.602,0.173,0.014,148,79,76,2,6.634,6.970,45,19.46,3.85,
2012.06.01,12X0595,040750A,2,0,2012.06.12,1112,2.968,2.674,0.208,0.058,114.364,1.693,3.121,3.082,3.757,0.390,0.340,0.218,0.019,35,49,55,0,6.902,7.190,20,26.71,4.72,4.33
2012.07.01,12X0752,040750A,1,0,2012.07.19,1310,1.956,0.514,0.471,0.136,149.234,2.146,7.322,3.937,3.465,0.588,0.744,0.354,0.028,163,64,59,5,6.941,7.220,80,26.05,9.93,
2012.07.01,12X0753,040750A,2,0,2012.07.19,1330,3.125,1.261,0.235,0.070,119.242,1.580,3.573,2.334,3.603,0.372,0.339,0.220,0.035,32,46,47,0,7.106,7.310,20,24.98,4.22,3.93
2012.08.01,12X0865,040750A,1,0,2012.08.09,1055,1.906,0.836,0.418,0.122,172.256,2.325,6.639,4.089,3.586,0.627,0.729,0.399,0.024,190,59,43,15,7.009,7.500,70,28.36,7.07,
2012.08.01,12X0867,040750A,2,0,2012.08.09,1130,2.902,0.771,0.222,0.066,145.856,1.798,3.634,2.380,3.859,0.398,0.326,0.204,0.025,30,44,69,0,7.188,7.430,15,26.37,4.03,5.94
2012.09.01,12X0963,040750A,1,0,2012.09.06,1045,2.525,0.410,0.427,0.123,142.818,2.074,6.830,3.721,3.497,0.575,0.686,0.470,0.014,128,43,37,6,6.875,7.260,60,26.33,6.48,
2012.09.01,12X0964,040750A,2,0,2012.09.06,1120,2.942,0.317,0.236,0.066,149.802,2.163,4.114,2.487,4.135,0.414,0.347,0.239,0.020,19,29,28,1,7.091,7.330,15,26.23,4.05,12.28
2012.10.01,12X1094,040750A,1,0,2012.10.15,1027,3.558,0.714,0.434,0.084,38.776,0.739,6.634,5.797,2.104,0.381,0.512,0.382,-0.003,233,129,114,15,6.122,6.360,45,19.68,5.23,
2012.10.01,12X1097,040750A,2,0,2012.10.15,1100,3.081,0.404,0.210,0.061,140.466,2.134,4.210,2.778,3.759,0.412,0.343,0.219,-0.004,34,40,42,0,6.869,7.260,25,25.88,5.16,10.27
2012.11.01,12X1145,040750A,1,0,2012.11.05,1150,3.501,0.654,0.313,0.075,46.778,0.906,5.020,5.184,2.132,0.365,0.512,0.205,-0.022,193,82,72,11,6.300,6.570,35,19.10,3.23,
2012.11.01,12X1146,040750A,2,0,2012.11.05,1230,3.206,0.705,0.236,0.055,133.766,2.022,4.043,2.848,3.806,0.407,0.300,0.225,-0.005,47,38,37,1,6.831,7.310,20,26.10,4.28,7.95
2012.12.01,12X1239,040750A,1,0,2012.12.05,1200,3.265,1.638,0.251,0.091,33.632,0.685,5.920,5.759,1.969,0.313,0.502,0.207,0.007,250,155,106,49,6.030,6.240,40,18.93,3.07,
2012.12.01,12X1240,040750A,2,0,2012.12.05,1230,3.225,1.131,0.242,0.055,104.162,1.950,4.944,3.566,3.449,0.368,0.320,0.195,0.039,124,71,56,15,6.542,7.100,30,24.74,2.51,5.06
2013.01.01,13X0064,040750A,1,0.00,2013.01.16,1030,3.276,2.909,0.226,0.086,33.812,0.678,4.599,5.379,2.094,0.355,0.483,0.202,-0.007,218,122,113,9,6.053,6.290,30,20.44,3.67,
2013.01.01,13X0066,040750A,2,0.00,2013.01.16,1110,3.447,2.927,0.238,0.052,69.972,1.689,3.194,3.950,3.055,0.352,0.302,0.169,0.002,99,61,60,1,6.385,6.900,20,24.43,2.63,0.70
2013.02.01,13X0108,040750A,1,0.00,2013.02.11,1030,3.839,2.378,0.270,0.097,57.448,1.346,3.754,6.640,2.533,0.441,0.555,0.244,0.025,172,88,76,11,6.310,6.800,30,23.37,6.64,
2013.02.01,13X0109,040750A,2,0.00,2013.02.11,1120,3.288,3.345,0.266,0.057,73.314,2.116,3.889,3.860,3.304,0.372,0.280,0.235,0.025,131,75,69,6,6.291,6.950,25,25.63,5.80,6.62
2013.03.01,13X0270,040750A,1,0.00,2013.03.21,1030,3.560,2.676,0.254,0.084,45.684,1.060,3.750,6.610,2.391,0.408,0.581,0.229,0.041,166,97,88,9,6.282,6.700,20,22.80,3.61,
2013.03.01,13X0273,040750A,2,0.00,2013.03.21,1135,3.278,4.066,0.293,0.043,92.848,2.069,3.388,3.679,3.914,0.376,0.324,0.187,0.023,103,65,66,0,6.454,7.220,15,28.60,2.43,0.22
2013.04.01,13X0362,040750A,2,0.00,2013.04.10,1105,3.232,3.365,0.279,0.052,68.138,1.932,3.783,4.159,3.128,0.354,0.308,0.173,0.038,129,80,73,7,6.245,6.980,15,25.13,5.47,0.23
2013.04.01,13X0356,040750A,91,0.00,2013.04.10,1021,2.843,2.971,0.241,0.086,20.458,0.747,5.168,5.008,1.707,0.315,0.401,0.248,0.025,248,167,127,40,5.571,5.920,30,18.69,7.94,
2013.04.01,13X0357,040750A,92,0.00,2013.04.10,1023,2.817,2.985,0.239,0.086,21.150,0.750,5.162,4.916,1.718,0.318,0.427,0.257,0.027,246,174,130,44,5.665,5.910,30,18.69,7.81,
2013.04.01,13X0358,040750A,93,0.00,2013.04.10,1025,2.825,2.981,0.232,0.088,23.186,0.770,5.393,5.174,1.723,0.316,0.428,0.248,0.020,234,157,120,38,5.688,5.900,30,18.69,7.72,
2013.05.01,13X0451,040750A,1,0.00,2013.05.01,1158,3.445,1.275,0.367,0.092,53.988,1.007,4.227,4.957,2.139,0.351,0.513,0.198,0.001,154,93,80,13,6.280,6.630,25,19.76,4.45,
2013.05.01,13X0452,040750A,2,0.00,2013.05.01,1240,2.898,1.865,0.247,0.055,134.750,2.208,3.275,3.523,3.641,0.357,0.299,0.210,0.140,76,46,50,0,6.834,7.220,15,26.61,2.10,1.06
2013.06.01,13X0596,040750A,1,0.00,2013.06.13,1140,2.823,0.285,0.210,0.076,40.722,0.738,7.146,4.367,1.823,0.292,0.426,0.101,-0.010,246,142,120,22,6.069,6.460,50,15.99,6.72,
2013.06.01,13X0598,040750A,2,0.00,2013.06.13,1205,2.912,1.120,0.247,0.057,102.938,1.625,4.283,3.418,3.321,0.334,0.301,0.183,-0.011,84,50,52,0,6.698,7.260,20,22.97,4.46,3.84
2013.07.01,13X0695,040750A,1,0.00,2013.07.10,1212,2.452,0.275,0.263,0.074,74.624,1.238,7.234,4.498,2.331,0.358,0.493,0.192,0.017,268,116,107,9,6.359,6.900,70,18.75,11.03,
2013.07.01,13X0697,040750A,2,0.00,2013.07.10,1238,2.723,0.290,0.199,0.048,115.920,1.641,4.549,3.460,3.259,0.334,0.281,0.166,0.037,82,51,53,0,6.846,7.270,25,22.28,4.36,12.06
